id,rainfall
2319,0.806948145374258
2320,0.8427540984116588
2321,0.8247046498287167
2322,0.5476317179053455
2323,0.7937266480184785
2324,0.8368547725846773
2325,0.8375664211389473
2326,0.8426685556936686
2327,0.8134258784789321
2328,0.822834643015989
2329,0.8390847511397659
2330,0.8454818333578598
2331,0.7361521830135016
2332,0.16933846412276599
2333,0.812876447850157
2334,0.845306408205184
2335,0.8475968688378039
2336,0.844549747505188
2337,0.17687718896398313
2338,0.7998108147581557
2339,0.3901111566118529
2340,0.7862087069702669
2341,0.804854093766376
2342,0.8217810163852686
2343,0.18323657592188364
2344,0.8063818372240954
2345,0.7381834563315329
2346,0.71227596546343
2347,0.6992377285780251
2348,0.8244133747900256
2349,0.8207990103041323
2350,0.8017759444148855
2351,0.8192413470051509
2352,0.187609899099722
2353,0.20463111317141858
2354,0.17548482767393947
2355,0.3273439190511239
2356,0.8194837338361305
2357,0.8184132266524912
2358,0.8174250812014259
2359,0.1874454880421642
2360,0.7905653082588966
2361,0.44073650499747874
2362,0.8376612476310334
2363,0.3361000183689156
2364,0.8250879619740672
2365,0.847375044817456
2366,0.8167013808069703
2367,0.8502006196946317
2368,0.8460765522740475
2369,0.7588258945792533
2370,0.8235150455127827
2371,0.7894927889911376
2372,0.2126128978761634
2373,0.8303608973367164
2374,0.36836170173409144
2375,0.4125277388053249
2376,0.19513953820193336
2377,0.7796548668805194
2378,0.8453564029049051
2379,0.7591445786023683
2380,0.7815484424110429
2381,0.741677578713979
2382,0.4857793120074676
2383,0.18078293427145664
2384,0.42414196419283756
2385,0.2707526100979916
2386,0.17592563426597846
2387,0.4073432553272214
2388,0.761247069150867
2389,0.17384863938732076
2390,0.17578152719357598
2391,0.7773736277590171
2392,0.19689208961993515
2393,0.6984557796572426
2394,0.7957919725878075
2395,0.24859817824724978
2396,0.8178152814675532
2397,0.803419139536382
2398,0.4357763990256095
2399,0.43724999696711453
2400,0.7004023184183634
2401,0.4880288362277426
2402,0.633509889476094
2403,0.7421617771171591
2404,0.8230281699543976
2405,0.7773330208666751
2406,0.788253256897183
2407,0.7957601715578775
2408,0.168929956750153
2409,0.8132249075012193
2410,0.38539323272157366
2411,0.8390476367982898
2412,0.7932049123719201
2413,0.7204059045235125
2414,0.8135769317630822
2415,0.1947229850681941
2416,0.7842968806839942
2417,0.7924501762573684
2418,0.7529218296363303
2419,0.42248828973162855
2420,0.2009049876683477
2421,0.1941848297481668
2422,0.8278087619504964
2423,0.8396164586342572
2424,0.83049168251244
2425,0.15979996022348097
2426,0.18656559368333908
2427,0.2678236089581927
2428,0.7672196874534175
2429,0.19715897254704962
2430,0.7019074323820489
2431,0.8242561689347274
2432,0.7885587902363748
2433,0.259603792419488
2434,0.8068829005935672
2435,0.7239025119392135
2436,0.5737001929832086
2437,0.3212698351013562
2438,0.785657656965339
2439,0.7870391374536372
2440,0.39213907984360763
2441,0.7935281088557428
2442,0.5707393153182753
2443,0.3022982199151539
2444,0.7514794600140848
2445,0.7666926406836659
2446,0.7967910264707019
2447,0.8111502976820602
2448,0.8177755516197868
2449,0.18456468260488446
2450,0.8145885467493446
2451,0.8061567106419413
2452,0.7807728739066873
2453,0.8130056647527755
2454,0.7431437353022643
2455,0.2463249198994556
2456,0.19111065071470684
2457,0.7682869067346918
2458,0.781663161082311
2459,0.3547735246876077
2460,0.2600691073246173
2461,0.8123386123072952
2462,0.524356861716073
2463,0.25059551825003
2464,0.75132335899364
2465,0.825718194315948
2466,0.25645446753532536
2467,0.18454679345004738
2468,0.17427704835246038
2469,0.4830408114854714
2470,0.18788141707877332
2471,0.19864963396977162
2472,0.7366360070258346
2473,0.2200411776929011
2474,0.18349384588652307
2475,0.18814893281841086
2476,0.4234024189024811
2477,0.7740205916051963
2478,0.7037400792770503
2479,0.38252536373461454
2480,0.7762898020357867
2481,0.7586894684431931
2482,0.6726014785463846
2483,0.783861655943064
2484,0.6594711732878242
2485,0.7993710730767751
2486,0.7953555411088635
2487,0.7394925585867655
2488,0.7890833927069776
2489,0.7569767128789244
2490,0.7690929126579203
2491,0.19247873254941228
2492,0.7621685947557528
2493,0.7316357564512174
2494,0.8256134791361802
2495,0.8288914766817098
2496,0.7648862887026773
2497,0.3199661809947735
2498,0.7819778835587873
2499,0.28689496595069564
2500,0.2567429276323325
2501,0.7785877331728426
2502,0.16553184402126156
2503,0.8016528065664419
2504,0.7962816917557972
2505,0.5551803925727619
2506,0.8179746733446286
2507,0.8216777168127115
2508,0.8225836186788861
2509,0.16115022346449465
2510,0.4822335408499929
2511,0.7433353516548555
2512,0.7154285180439617
2513,0.8299601363281137
2514,0.8316108799800592
2515,0.8100973682263234
2516,0.7180379390187139
2517,0.7116891145279873
2518,0.7470742781547054
2519,0.85585563653737
2520,0.5498074175924528
2521,0.5621137765201538
2522,0.6227019874219928
2523,0.3892768636315509
2524,0.16393720406197881
2525,0.7939082507121276
2526,0.14967344418481898
2527,0.783842073813849
2528,0.7739206400218824
2529,0.7795426621161454
2530,0.7603362826137394
2531,0.8299812757630655
2532,0.48069187985107775
2533,0.6897522142866265
2534,0.6569793920899547
2535,0.17254104171875262
2536,0.5771877126819905
2537,0.8436296288946693
2538,0.7089099073667267
2539,0.6570885277064704
2540,0.4787866918068735
2541,0.4896731092613772
2542,0.4093506607020203
2543,0.4602996662541704
2544,0.7050031709893334
2545,0.7796822022382652
2546,0.8134955966757669
2547,0.7921028440446145
2548,0.7882697717653842
2549,0.8347513128607064
2550,0.2828643093933014
2551,0.524595579170153
2552,0.8360829246231569
2553,0.8533022720434891
2554,0.8435343632367676
2555,0.828605149581165
2556,0.8551978046336344
2557,0.3891053556410322
2558,0.8499266466832958
2559,0.8525332888910772
2560,0.579718957568458
2561,0.6481227845136294
2562,0.7771066456091705
2563,0.8376598925408179
2564,0.8637581470534426
2565,0.7731405349817696
2566,0.8598734816293409
2567,0.8209100192951517
2568,0.8270931612142619
2569,0.788382460214508
2570,0.15955271472762309
2571,0.15552236350554846
2572,0.7955825428684193
2573,0.13988495672304738
2574,0.15345666877967415
2575,0.8476773566537342
2576,0.8579344355731534
2577,0.8477747937329453
2578,0.32101080986126096
2579,0.8325610485837548
2580,0.7727992928260212
2581,0.22895877551612975
2582,0.6057141165002762
2583,0.7802685028627822
2584,0.3208280856094914
2585,0.8347631677343762
2586,0.8417091551471607
2587,0.18723664762585868
2588,0.7695708713371119
2589,0.2462191589619798
2590,0.7917380600502434
2591,0.8282766735223002
2592,0.7724117175569711
2593,0.7188154564897333
2594,0.8443876915734562
2595,0.8473712474961198
2596,0.42423874648627025
2597,0.17433221509602376
2598,0.8282819350244273
2599,0.18175132388048554
2600,0.7475630283084459
2601,0.8370755526704798
2602,0.7202120630546047
2603,0.24089474923235538
2604,0.829728792326357
2605,0.8594573835405721
2606,0.7166328205156811
2607,0.8414893078020342
2608,0.7117514265191924
2609,0.8120072909019289
2610,0.8471041237612575
2611,0.4570100601931302
2612,0.711978352709832
2613,0.2765924056004349
2614,0.7792601550887692
2615,0.8396835993388971
2616,0.8371498891388922
2617,0.8424557159591275
2618,0.8524461904984675
2619,0.8034696787631821
2620,0.7394470569882133
2621,0.739746931429642
2622,0.8406856356440261
2623,0.852114597341854
2624,0.8484476123195719
2625,0.8533510791780371
2626,0.3371254404065367
2627,0.18349114924184948
2628,0.7632900295598027
2629,0.6166215129535084
2630,0.7337247227315087
2631,0.826094432436996
2632,0.6940848278113486
2633,0.811344787069832
2634,0.3093938912908736
2635,0.8452245175571728
2636,0.8217471953271859
2637,0.8145625495565385
2638,0.7851913860886578
2639,0.4046871963679493
2640,0.8365525193193204
2641,0.8315590465149785
2642,0.8270815377222045
2643,0.8275123440650012
2644,0.79805583448916
2645,0.8032910104710218
2646,0.795756870342859
2647,0.8239420912056374
2648,0.8251154522853306
2649,0.8335722830678822
2650,0.8045045650730327
2651,0.7728731720466798
2652,0.7695660586892694
2653,0.7512075086932368
2654,0.8168613668910855
2655,0.8009244138614819
2656,0.8163334291314975
2657,0.8075342343395625
2658,0.7789305359007692
2659,0.8355501537283263
2660,0.8067671996720933
2661,0.8254629059672693
2662,0.8292339084142956
2663,0.7862367149957354
2664,0.7343688391146141
2665,0.7549791432563737
2666,0.8220647277073816
2667,0.7710766226821866
2668,0.8001167756124865
2669,0.8048593737479259
2670,0.8337759664596692
2671,0.8095336067415593
2672,0.8092614824990556
2673,0.7334048005763636
2674,0.8241246888352938
2675,0.47730295580932935
2676,0.7226816342995537
2677,0.8233133713954075
2678,0.8278174764471201
2679,0.3579721723409951
2680,0.5362555569947445
2681,0.8287505221652096
2682,0.8431528314336301
2683,0.8012233805097208
2684,0.8476905305822307
2685,0.7997678526259545
2686,0.791935356590862
2687,0.8202057958385154
2688,0.8352878466645894
2689,0.8232922649115086
2690,0.81296952682702
2691,0.7887258656268759
2692,0.8449556502659827
2693,0.8186605898050751
2694,0.585467501218045
2695,0.8302721234804255
2696,0.8432438949510033
2697,0.7577375404432911
2698,0.1666869340278025
2699,0.16875874614483527
2700,0.1730673936698322
2701,0.7099162526018568
2702,0.56782305057094
2703,0.8214087210077494
2704,0.21435006918322588
2705,0.1689562419915242
2706,0.8089906372839992
2707,0.5130134879768473
2708,0.8013858185553503
2709,0.1717946700999978
2710,0.15990182481073256
2711,0.20382791796521743
2712,0.4489096437533063
2713,0.7899929217953574
2714,0.7481281306747649
2715,0.8388164250419405
2716,0.18364764260398386
2717,0.8093255687316314
2718,0.1730919170639402
2719,0.7505904995353365
2720,0.17393208299527313
2721,0.8450836537828781
2722,0.3196969585219048
2723,0.8371872925020072
2724,0.2761393862392769
2725,0.8245132506262899
2726,0.23013750175191544
2727,0.28405127748129794
2728,0.686637020480738
2729,0.5312611981614059
2730,0.19971379721350307
2731,0.8101818655113906
2732,0.7829710985463627
2733,0.7493265341386472
2734,0.8486370709678206
2735,0.7520728773379962
2736,0.8121042935354654
2737,0.1731816416856748
2738,0.8012496389588593
2739,0.25034956347337894
2740,0.19894840436431496
2741,0.2730248369522291
2742,0.18684594480087674
2743,0.693771649688314
2744,0.7118708742709772
2745,0.17317249818552155
2746,0.1802832164871975
2747,0.2619587479013324
2748,0.36452132460358255
2749,0.16406694181423104
2750,0.17305315680455288
2751,0.17181042762468807
2752,0.17874104753244116
2753,0.17485136816704264
2754,0.18053642043499452
2755,0.5055812884655815
2756,0.38346300532077526
2757,0.1805466524897884
2758,0.772203972833791
2759,0.22267565020334013
2760,0.3713516008105245
2761,0.2730039976293275
2762,0.733080250803022
2763,0.17290599702436232
2764,0.17644945619980484
2765,0.7796042026589953
2766,0.8179243009528911
2767,0.20046305737246878
2768,0.1742022780034878
2769,0.832576304417268
2770,0.7923096039688378
2771,0.7998029881889681
2772,0.6272887946773161
2773,0.17461411835266438
2774,0.17514347808630926
2775,0.8433365066955322
2776,0.20938328535493034
2777,0.8107187877926786
2778,0.6969741697335627
2779,0.8187986385187431
2780,0.8117110974406379
2781,0.5972833448497807
2782,0.8255530995505604
2783,0.34452864918495996
2784,0.8165563047717145
2785,0.7955374915974203
2786,0.8066657572922692
2787,0.7872983219808625
2788,0.7777800789616354
2789,0.7545084058814691
2790,0.818304024719487
2791,0.4111430646088131
2792,0.8141543140485907
2793,0.8445894112222421
2794,0.26639800242570366
2795,0.22172607984518838
2796,0.3984005173637659
2797,0.8232679242338456
2798,0.28555947072514487
2799,0.7771242996819062
2800,0.6599678093750929
2801,0.22104526127622892
2802,0.7314403849105218
2803,0.8015034842700661
2804,0.8273736370312043
2805,0.818641338797857
2806,0.2236775898527144
2807,0.19123926108143446
2808,0.7964734019837896
2809,0.8156842067233484
2810,0.17398459623482654
2811,0.8333797145961007
2812,0.8251820005251453
2813,0.832865130395127
2814,0.8411478481902159
2815,0.3441924518930605
2816,0.2525983900104146
2817,0.1764103549931318
2818,0.18977991649403103
2819,0.6384214645051463
2820,0.19870465040337937
2821,0.7793581415798412
2822,0.18645781578779597
2823,0.8249623081785614
2824,0.8328251346232116
2825,0.4611152587253833
2826,0.1849790871356189
2827,0.7917995261571283
2828,0.18548181741412584
2829,0.8005398137309632
2830,0.190658158239357
2831,0.7355661778427134
2832,0.7439273515343638
2833,0.38243575353242654
2834,0.280222467916092
2835,0.7427167580990917
2836,0.2323537260894301
2837,0.7619887210146375
2838,0.7660944671436913
2839,0.7393633258914447
2840,0.1668346559981912
2841,0.217093770880743
2842,0.45679218080061673
2843,0.7360935696646452
2844,0.2707529745181624
2845,0.8081439673748958
2846,0.7304528021483652
2847,0.7132057017990341
2848,0.8171240737748253
2849,0.6823249272506886
2850,0.7222652832542908
2851,0.8073702954247675
2852,0.7809059653504634
2853,0.8184209033378267
2854,0.824812074450564
2855,0.7827446906534555
2856,0.7981604592472225
2857,0.7968515610962016
2858,0.6612584228957892
2859,0.772783348663055
2860,0.5625289280293885
2861,0.8003216324570435
2862,0.8132910880762861
2863,0.7642822748736022
2864,0.693982398311614
2865,0.5117657984783955
2866,0.8367212260850979
2867,0.8107403933431493
2868,0.7153585748859844
2869,0.24084935976188668
2870,0.24675116095947883
2871,0.8248940586699368
2872,0.8514739862990085
2873,0.8017708418979473
2874,0.7753898756251141
2875,0.8120375752811677
2876,0.19149425782827306
2877,0.8429093587505015
2878,0.8150400170947232
2879,0.7337039444985269
2880,0.7572977563816549
2881,0.8595973046028822
2882,0.8210872585120235
2883,0.783096987896122
2884,0.23679205998311748
2885,0.777067333168908
2886,0.751194272689037
2887,0.4274904778958657
2888,0.827870740886308
2889,0.15233441724712735
2890,0.5539235176209406
2891,0.8107886516319538
2892,0.5504015207097406
2893,0.15645801487232833
2894,0.15609478849622632
2895,0.3769356536902996
2896,0.6530473577879369
2897,0.14490754758228658
2898,0.14378424327649458
2899,0.5571843370118092
2900,0.15488836397064992
2901,0.7866570911313169
2902,0.1669317894821562
2903,0.2810491025173939
2904,0.838785475558438
2905,0.79701873306947
2906,0.5109232790751306
2907,0.7953725612916183
2908,0.833835497629993
2909,0.6275853251709873
2910,0.5394549862023296
2911,0.6853685866945908
2912,0.7562333474018537
2913,0.8387564633693482
2914,0.8488652819117211
2915,0.8255690170496565
2916,0.6326108046699604
2917,0.8319939656350921
2918,0.8476970936626493
2919,0.7149502023222298
